Index,fsr1,fsr2,fsr3,fsr4,Posture,Age,Gender,Weight
507,960,1002,2395,1119,lean_backward,21,Male,65kg
508,960,1004,2349,1101,lean_backward,21,Male,65kg
509,961,1018,2434,1143,lean_backward,21,Male,65kg
510,947,1021,2370,1175,lean_backward,21,Male,65kg
511,964,1008,2448,1232,lean_backward,21,Male,65kg
512,1007,1102,2457,1170,lean_backward,21,Male,65kg
513,963,1072,2384,1253,lean_backward,21,Male,65kg
514,955,1022,2357,1246,lean_backward,21,Male,65kg
515,942,1023,2331,1251,lean_backward,21,Male,65kg
516,1008,1297,2468,1243,lean_backward,21,Male,65kg
517,1051,1304,2468,1340,lean_backward,21,Male,65kg
518,957,1294,2331,1327,lean_backward,21,Male,65kg
519,969,1113,2357,1365,lean_backward,21,Male,65kg
520,977,1042,2325,1174,lean_backward,21,Male,65kg
521,865,1057,2341,1211,lean_backward,21,Male,65kg
522,825,1068,2340,1220,lean_backward,21,Male,65kg
523,730,1041,2359,1194,lean_backward,21,Male,65kg
524,761,1102,2214,1325,lean_backward,21,Male,65kg
525,937,1447,2361,1022,lean_backward,21,Male,65kg
526,1200,1327,2279,777,lean_backward,21,Male,65kg
527,1257,955,2298,870,lean_backward,21,Male,65kg
528,1200,987,2033,779,lean_backward,21,Male,65kg
529,989,1363,2222,669,lean_backward,21,Male,65kg
530,839,1280,1998,750,lean_backward,21,Male,65kg
531,688,737,2039,683,lean_backward,21,Male,65kg
532,590,657,2098,738,lean_backward,21,Male,65kg
533,603,703,2123,767,lean_backward,21,Male,65kg
534,644,687,2130,839,lean_backward,21,Male,65kg
535,605,623,2147,882,lean_backward,21,Male,65kg
536,593,663,2109,869,lean_backward,21,Male,65kg
537,604,746,2110,883,lean_backward,21,Male,65kg
538,639,865,2010,869,lean_backward,21,Male,65kg
539,639,778,2039,899,lean_backward,21,Male,65kg
540,641,753,2062,891,lean_backward,21,Male,65kg
541,653,756,2118,915,lean_backward,21,Male,65kg
542,640,758,2128,882,lean_backward,21,Male,65kg
543,613,740,2137,931,lean_backward,21,Male,65kg
544,617,726,2145,902,lean_backward,21,Male,65kg
545,624,785,2153,848,lean_backward,21,Male,65kg
546,615,705,2192,959,lean_backward,21,Male,65kg
547,598,753,2203,890,lean_backward,21,Male,65kg
548,592,766,2158,914,lean_backward,21,Male,65kg
549,576,847,2250,971,lean_backward,21,Male,65kg
550,555,813,2295,925,lean_backward,21,Male,65kg
551,573,816,2304,960,lean_backward,21,Male,65kg
552,583,756,2319,942,lean_backward,21,Male,65kg
553,530,790,2335,976,lean_backward,21,Male,65kg
554,526,816,2272,988,lean_backward,21,Male,65kg
555,544,869,2311,982,lean_backward,21,Male,65kg
556,502,833,2320,996,lean_backward,21,Male,65kg
557,537,856,2317,1088,lean_backward,21,Male,65kg
558,528,831,2314,1060,lean_backward,21,Male,65kg
559,576,859,2292,1061,lean_backward,21,Male,65kg
560,592,866,2314,1081,lean_backward,21,Male,65kg
561,592,861,2331,1062,lean_backward,21,Male,65kg
562,598,835,2320,1072,lean_backward,21,Male,65kg
563,616,832,2327,1053,lean_backward,21,Male,65kg
564,580,791,2327,960,lean_backward,21,Male,65kg
565,578,791,2320,954,lean_backward,21,Male,65kg
566,576,800,2322,944,lean_backward,21,Male,65kg
567,582,782,2314,984,lean_backward,21,Male,65kg
568,575,764,2320,1023,lean_backward,21,Male,65kg
569,597,782,2315,1015,lean_backward,21,Male,65kg
570,567,800,2317,1023,lean_backward,21,Male,65kg
571,588,837,2319,1040,lean_backward,21,Male,65kg
572,585,848,2265,1086,lean_backward,21,Male,65kg
573,560,858,2319,1058,lean_backward,21,Male,65kg
574,574,864,2322,1063,lean_backward,21,Male,65kg
575,569,862,2317,1068,lean_backward,21,Male,65kg
576,571,867,2320,1070,lean_backward,21,Male,65kg
577,569,859,2320,1079,lean_backward,21,Male,65kg
578,582,838,2317,1075,lean_backward,21,Male,65kg
579,577,840,2315,1069,lean_backward,21,Male,65kg
580,566,850,2319,1041,lean_backward,21,Male,65kg
581,573,835,2319,1047,lean_backward,21,Male,65kg
582,563,848,2317,1043,lean_backward,21,Male,65kg
583,554,875,2309,1072,lean_backward,21,Male,65kg
584,561,880,2320,1076,lean_backward,21,Male,65kg
585,562,851,2322,1087,lean_backward,21,Male,65kg
586,560,846,2322,1040,lean_backward,21,Male,65kg
587,579,834,2325,1005,lean_backward,21,Male,65kg
588,571,833,2299,1053,lean_backward,21,Male,65kg
589,587,841,2320,1057,lean_backward,21,Male,65kg
590,579,843,2320,1051,lean_backward,21,Male,65kg
591,560,871,2325,1066,lean_backward,21,Male,65kg
592,576,854,2259,1073,lean_backward,21,Male,65kg
593,572,822,2437,1046,lean_backward,21,Male,65kg
594,589,919,2406,1135,lean_backward,21,Male,65kg
595,589,919,2395,1150,lean_backward,21,Male,65kg
596,582,939,2416,1138,lean_backward,21,Male,65kg
597,607,928,2427,1136,lean_backward,21,Male,65kg
598,593,876,2480,1097,lean_backward,21,Male,65kg
599,573,855,2425,1090,lean_backward,21,Male,65kg
600,560,867,2429,1136,lean_backward,21,Male,65kg
601,565,866,2419,1104,lean_backward,21,Male,65kg
602,542,877,2425,1077,lean_backward,21,Male,65kg
603,557,837,2433,1071,lean_backward,21,Male,65kg
604,524,858,2418,1053,lean_backward,21,Male,65kg
605,586,789,2437,1062,lean_backward,21,Male,65kg
606,582,836,2459,1117,lean_backward,21,Male,65kg
607,567,848,2461,1131,lean_backward,21,Male,65kg
608,570,849,2459,1133,lean_backward,21,Male,65kg
609,576,881,2458,1143,lean_backward,21,Male,65kg
610,581,862,2463,1136,lean_backward,21,Male,65kg
611,581,865,2465,1131,lean_backward,21,Male,65kg
612,585,855,2463,1133,lean_backward,21,Male,65kg
613,592,874,2462,1120,lean_backward,21,Male,65kg
614,601,867,2463,1136,lean_backward,21,Male,65kg
615,592,893,2479,1125,lean_backward,21,Male,65kg
616,560,784,2352,1162,lean_backward,21,Male,65kg
617,560,837,2386,1150,lean_backward,21,Male,65kg
618,561,873,2374,1141,lean_backward,21,Male,65kg
619,578,859,2387,1163,lean_backward,21,Male,65kg
620,569,782,2359,1169,lean_backward,21,Male,65kg
621,566,771,2382,1168,lean_backward,21,Male,65kg
622,577,778,2341,1162,lean_backward,21,Male,65kg
623,566,758,2357,1147,lean_backward,21,Male,65kg
624,560,771,2366,1121,lean_backward,21,Male,65kg
625,541,753,2371,1152,lean_backward,21,Male,65kg
626,559,741,2378,1163,lean_backward,21,Male,65kg
627,575,763,2377,1157,lean_backward,21,Male,65kg
628,555,724,2370,1147,lean_backward,21,Male,65kg
629,544,817,2370,1168,lean_backward,21,Male,65kg
630,564,794,2368,1158,lean_backward,21,Male,65kg
631,566,720,2387,1157,lean_backward,21,Male,65kg
632,560,643,2379,1157,lean_backward,21,Male,65kg
633,574,675,2379,1157,lean_backward,21,Male,65kg
634,579,650,2370,1145,lean_backward,21,Male,65kg
635,594,657,2381,1171,lean_backward,21,Male,65kg
636,599,670,2386,1154,lean_backward,21,Male,65kg
637,591,696,2352,1137,lean_backward,21,Male,65kg
638,599,752,2351,1152,lean_backward,21,Male,65kg
639,590,699,2363,1141,lean_backward,21,Male,65kg
640,613,670,2352,1126,lean_backward,21,Male,65kg
641,571,671,2333,1130,lean_backward,21,Male,65kg
642,613,567,2283,1074,lean_backward,21,Male,65kg
643,592,498,2327,1070,lean_backward,21,Male,65kg
644,591,511,2338,1157,lean_backward,21,Male,65kg
645,617,494,2342,1099,lean_backward,21,Male,65kg
646,613,550,2351,1107,lean_backward,21,Male,65kg
647,602,576,2350,1110,lean_backward,21,Male,65kg
648,634,572,2323,1175,lean_backward,21,Male,65kg
649,637,560,2338,1154,lean_backward,21,Male,65kg
650,620,560,2334,1167,lean_backward,21,Male,65kg
651,622,562,2325,1174,lean_backward,21,Male,65kg
652,633,575,2320,1191,lean_backward,21,Male,65kg
653,624,541,2324,1216,lean_backward,21,Male,65kg
654,630,550,2317,1204,lean_backward,21,Male,65kg
655,618,553,2338,1216,lean_backward,21,Male,65kg
656,614,566,2314,1193,lean_backward,21,Male,65kg
657,627,580,2331,1197,lean_backward,21,Male,65kg
658,613,582,2338,1197,lean_backward,21,Male,65kg
659,624,591,2336,1140,lean_backward,21,Male,65kg
660,631,561,2335,1160,lean_backward,21,Male,65kg
661,622,557,2337,1149,lean_backward,21,Male,65kg
662,622,576,2338,1151,lean_backward,21,Male,65kg
663,626,584,2342,1139,lean_backward,21,Male,65kg
664,623,585,2346,1150,lean_backward,21,Male,65kg
665,613,585,2348,1158,lean_backward,21,Male,65kg
666,624,576,2350,1168,lean_backward,21,Male,65kg
667,621,597,2347,1167,lean_backward,21,Male,65kg
668,624,602,2350,1191,lean_backward,21,Male,65kg
669,615,576,2353,1180,lean_backward,21,Male,65kg
670,607,593,2340,1200,lean_backward,21,Male,65kg
671,610,591,2335,1208,lean_backward,21,Male,65kg
672,627,592,2327,1197,lean_backward,21,Male,65kg
673,599,581,2343,1203,lean_backward,21,Male,65kg
674,622,561,2367,1209,lean_backward,21,Male,65kg
675,605,555,2358,1238,lean_backward,21,Male,65kg
676,614,551,2352,1228,lean_backward,21,Male,65kg
677,624,571,2352,1226,lean_backward,21,Male,65kg
678,607,567,2352,1235,lean_backward,21,Male,65kg
679,595,546,2330,1198,lean_backward,21,Male,65kg
680,599,576,2240,1171,lean_backward,21,Male,65kg
681,576,612,2245,1169,lean_backward,21,Male,65kg
682,591,656,2256,1054,lean_backward,21,Male,65kg
683,582,678,2316,1170,lean_backward,21,Male,65kg
684,602,662,2343,1200,lean_backward,21,Male,65kg
685,587,678,2352,1262,lean_backward,21,Male,65kg
686,622,686,2323,1345,lean_backward,21,Male,65kg
687,621,688,2274,1375,lean_backward,21,Male,65kg
688,606,688,2236,1406,lean_backward,21,Male,65kg
689,611,687,2247,1424,lean_backward,21,Male,65kg
690,626,681,2297,1440,lean_backward,21,Male,65kg
691,608,698,2319,1421,lean_backward,21,Male,65kg
692,592,691,2320,1429,lean_backward,21,Male,65kg
693,626,704,2293,1421,lean_backward,21,Male,65kg
694,621,701,2320,1423,lean_backward,21,Male,65kg
695,611,691,2319,1441,lean_backward,21,Male,65kg
696,612,679,2326,1425,lean_backward,21,Male,65kg
697,602,695,2331,1432,lean_backward,21,Male,65kg
698,598,690,2336,1424,lean_backward,21,Male,65kg
699,615,689,2333,1414,lean_backward,21,Male,65kg
700,611,688,2330,1408,lean_backward,21,Male,65kg
701,634,696,2331,1408,lean_backward,21,Male,65kg
702,634,698,2330,1406,lean_backward,21,Male,65kg
703,645,664,2341,1408,lean_backward,21,Male,65kg
704,655,673,2341,1426,lean_backward,21,Male,65kg
705,657,635,2341,1430,lean_backward,21,Male,65kg
706,663,617,2329,1424,lean_backward,21,Male,65kg
707,654,644,2289,1303,lean_backward,21,Male,65kg
708,653,609,2285,1229,lean_backward,21,Male,65kg
709,609,599,2333,1198,lean_backward,21,Male,65kg
710,592,592,2361,1217,lean_backward,21,Male,65kg
711,589,607,2356,1212,lean_backward,21,Male,65kg
712,592,608,2357,1223,lean_backward,21,Male,65kg
713,593,609,2343,1213,lean_backward,21,Male,65kg
714,599,623,2362,1235,lean_backward,21,Male,65kg
715,611,641,2350,1247,lean_backward,21,Male,65kg
716,625,653,2346,1207,lean_backward,21,Male,65kg
717,607,656,2349,1200,lean_backward,21,Male,65kg
718,653,650,2362,1171,lean_backward,21,Male,65kg
719,645,651,2349,1201,lean_backward,21,Male,65kg
720,614,674,2373,1210,lean_backward,21,Male,65kg
721,619,678,2371,1227,lean_backward,21,Male,65kg
722,618,687,2368,1219,lean_backward,21,Male,65kg
723,605,697,2369,1211,lean_backward,21,Male,65kg
724,631,689,2373,1241,lean_backward,21,Male,65kg
725,634,680,2375,1266,lean_backward,21,Male,65kg
726,617,688,2378,1285,lean_backward,21,Male,65kg
727,638,666,2375,1297,lean_backward,21,Male,65kg
728,647,687,2382,1326,lean_backward,21,Male,65kg
729,626,691,2383,1338,lean_backward,21,Male,65kg
730,656,694,2377,1344,lean_backward,21,Male,65kg
731,637,689,2380,1338,lean_backward,21,Male,65kg
732,645,688,2374,1345,lean_backward,21,Male,65kg
733,640,674,2380,1339,lean_backward,21,Male,65kg
734,642,683,2383,1339,lean_backward,21,Male,65kg
735,646,673,2373,1345,lean_backward,21,Male,65kg
736,656,678,2400,1331,lean_backward,21,Male,65kg
737,639,687,2384,1328,lean_backward,21,Male,65kg
738,647,669,2383,1305,lean_backward,21,Male,65kg
739,654,666,2377,1345,lean_backward,21,Male,65kg
740,640,676,2409,1329,lean_backward,21,Male,65kg
741,624,709,2305,1330,lean_backward,21,Male,65kg
742,640,685,2278,1301,lean_backward,21,Male,65kg
743,612,720,2340,1337,lean_backward,21,Male,65kg
744,617,718,2346,1280,lean_backward,21,Male,65kg
745,619,704,2350,1280,lean_backward,21,Male,65kg
746,631,713,2368,1284,lean_backward,21,Male,65kg
747,624,721,2352,1283,lean_backward,21,Male,65kg
748,628,720,2347,1311,lean_backward,21,Male,65kg
749,624,721,2352,1313,lean_backward,21,Male,65kg
750,623,720,2352,1307,lean_backward,21,Male,65kg
751,624,695,2374,1321,lean_left,21,Male,65kg
752,625,739,2468,1521,lean_left,21,Male,65kg
753,1217,0,2949,41,lean_left,21,Male,65kg
754,1232,0,3087,0,lean_left,21,Male,65kg
755,1328,0,3095,0,lean_left,21,Male,65kg
756,1300,0,3039,0,lean_left,21,Male,65kg
757,1316,0,3059,0,lean_left,21,Male,65kg
758,1319,0,3056,0,lean_left,21,Male,65kg
759,1328,0,3051,0,lean_left,21,Male,65kg
760,1338,0,3107,0,lean_left,21,Male,65kg
761,1134,0,3151,0,lean_left,21,Male,65kg
762,1142,0,3174,0,lean_left,21,Male,65kg
763,1162,0,3173,0,lean_left,21,Male,65kg
764,1168,0,3182,0,lean_left,21,Male,65kg
765,1168,0,3183,0,lean_left,21,Male,65kg
766,1157,0,3170,0,lean_left,21,Male,65kg
767,1174,0,3151,0,lean_left,21,Male,65kg
768,1185,0,3142,0,lean_left,21,Male,65kg
769,1186,0,3126,0,lean_left,21,Male,65kg
770,1197,0,3141,0,lean_left,21,Male,65kg
771,1185,0,3152,0,lean_left,21,Male,65kg
772,1177,0,3146,0,lean_left,21,Male,65kg
773,1187,0,3139,0,lean_left,21,Male,65kg
774,1184,0,3114,0,lean_left,21,Male,65kg
775,1194,0,3098,0,lean_left,21,Male,65kg
776,1171,0,3078,0,lean_left,21,Male,65kg
777,1186,0,3066,0,lean_left,21,Male,65kg
778,1186,0,3071,0,lean_left,21,Male,65kg
779,1193,0,3018,0,lean_left,21,Male,65kg
780,1181,0,3050,0,lean_left,21,Male,65kg
781,1182,0,3037,0,lean_left,21,Male,65kg
782,1188,0,3039,0,lean_left,21,Male,65kg
783,1185,0,2983,0,lean_left,21,Male,65kg
784,1193,0,2944,0,lean_left,21,Male,65kg
785,1187,0,2946,0,lean_left,21,Male,65kg
786,1179,0,2962,0,lean_left,21,Male,65kg
787,1190,0,2954,0,lean_left,21,Male,65kg
788,1198,0,3053,0,lean_left,21,Male,65kg
789,1202,0,3038,0,lean_left,21,Male,65kg
790,1206,0,3034,0,lean_left,21,Male,65kg
791,1215,0,2989,0,lean_left,21,Male,65kg
792,1200,0,2978,0,lean_left,21,Male,65kg
793,1204,0,3018,0,lean_left,21,Male,65kg
794,1207,0,3071,0,lean_left,21,Male,65kg
795,1216,0,3061,0,lean_left,21,Male,65kg
796,1200,0,3057,0,lean_left,21,Male,65kg
797,1222,0,3053,0,lean_left,21,Male,65kg
798,1200,0,3037,0,lean_left,21,Male,65kg
799,1200,0,3020,0,lean_left,21,Male,65kg
800,1186,0,3006,0,lean_left,21,Male,65kg
801,1192,0,2988,0,lean_left,21,Male,65kg
802,1186,0,2992,0,lean_left,21,Male,65kg
803,1193,0,2984,0,lean_left,21,Male,65kg
804,1193,0,2965,0,lean_left,21,Male,65kg
805,1191,0,2966,0,lean_left,21,Male,65kg
806,1193,0,2965,64,lean_left,21,Male,65kg
807,1197,0,2971,59,lean_left,21,Male,65kg
808,1193,0,2975,64,lean_left,21,Male,65kg
809,1184,0,2958,68,lean_left,21,Male,65kg
810,1194,0,3026,0,lean_left,21,Male,65kg
811,1186,0,2985,0,lean_left,21,Male,65kg
812,1174,0,2911,0,lean_left,21,Male,65kg
813,1166,0,2985,0,lean_left,21,Male,65kg
814,1213,0,3184,0,lean_left,21,Male,65kg
815,1194,0,3027,0,lean_left,21,Male,65kg
816,1181,0,3022,0,lean_left,21,Male,65kg
817,1178,0,2933,0,lean_left,21,Male,65kg
818,1111,0,2992,0,lean_left,21,Male,65kg
819,1148,0,2963,0,lean_left,21,Male,65kg
820,1139,0,2979,0,lean_left,21,Male,65kg
821,1146,0,2960,0,lean_left,21,Male,65kg
822,1131,0,2976,0,lean_left,21,Male,65kg
823,1133,0,2958,0,lean_left,21,Male,65kg
824,1133,0,2977,0,lean_left,21,Male,65kg
825,1125,0,2992,0,lean_left,21,Male,65kg
826,1130,0,2976,0,lean_left,21,Male,65kg
827,1136,0,2995,0,lean_left,21,Male,65kg
828,1127,0,2981,0,lean_left,21,Male,65kg
829,1133,0,2982,0,lean_left,21,Male,65kg
830,1122,0,2970,0,lean_left,21,Male,65kg
831,1121,0,2960,0,lean_left,21,Male,65kg
832,1117,0,2971,0,lean_left,21,Male,65kg
833,1129,0,2960,0,lean_left,21,Male,65kg
834,1135,0,2931,35,lean_left,21,Male,65kg
835,1123,0,2942,0,lean_left,21,Male,65kg
836,1097,0,2910,0,lean_left,21,Male,65kg
837,1095,0,2906,0,lean_left,21,Male,65kg
838,1107,0,2907,0,lean_left,21,Male,65kg
839,1110,0,2912,0,lean_left,21,Male,65kg
840,1115,0,2903,0,lean_left,21,Male,65kg
841,1123,0,2912,0,lean_left,21,Male,65kg
842,1124,0,2906,0,lean_left,21,Male,65kg
843,1127,0,2898,0,lean_left,21,Male,65kg
844,1137,0,2902,0,lean_left,21,Male,65kg
845,1137,0,2897,48,lean_left,21,Male,65kg
846,1134,0,2899,144,lean_left,21,Male,65kg
847,1130,0,2893,141,lean_left,21,Male,65kg
848,1116,0,2887,134,lean_left,21,Male,65kg
849,1123,0,2897,182,lean_left,21,Male,65kg
850,1168,0,2969,139,lean_left,21,Male,65kg
851,1142,0,2964,293,lean_left,21,Male,65kg
852,1147,0,2933,250,lean_left,21,Male,65kg
853,1161,0,2961,279,lean_left,21,Male,65kg
854,1151,0,2962,0,lean_left,21,Male,65kg
855,1142,0,2971,0,lean_left,21,Male,65kg
856,1151,0,2964,0,lean_left,21,Male,65kg
857,1166,0,2967,0,lean_left,21,Male,65kg
858,1155,0,2965,0,lean_left,21,Male,65kg
859,1136,0,2927,0,lean_left,21,Male,65kg
860,1150,0,3014,0,lean_left,21,Male,65kg
861,1153,0,3006,0,lean_left,21,Male,65kg
862,1154,0,3002,0,lean_left,21,Male,65kg
863,1157,0,2995,0,lean_left,21,Male,65kg
864,1161,0,2998,0,lean_left,21,Male,65kg
865,1142,0,2992,0,lean_left,21,Male,65kg
866,1189,0,2993,0,lean_left,21,Male,65kg
867,1369,0,3103,0,lean_left,21,Male,65kg
868,1297,0,3086,0,lean_left,21,Male,65kg
869,1150,0,2960,0,lean_left,21,Male,65kg
870,1038,0,2800,0,lean_left,21,Male,65kg
871,1065,0,2849,0,lean_left,21,Male,65kg
872,1079,0,2881,0,lean_left,21,Male,65kg
873,1093,0,2911,0,lean_left,21,Male,65kg
874,1104,0,2887,0,lean_left,21,Male,65kg
875,1088,0,2896,0,lean_left,21,Male,65kg
876,1100,0,2898,0,lean_left,21,Male,65kg
877,1117,0,2924,0,lean_left,21,Male,65kg
878,1165,0,2867,0,lean_left,21,Male,65kg
879,1271,0,2800,0,lean_left,21,Male,65kg
880,1211,0,2864,0,lean_left,21,Male,65kg
881,1223,0,3021,0,lean_left,21,Male,65kg
882,1341,0,2983,0,lean_left,21,Male,65kg
883,1100,0,3019,0,lean_left,21,Male,65kg
884,1158,0,3056,0,lean_left,21,Male,65kg
885,1122,0,3034,0,lean_left,21,Male,65kg
886,1145,0,3051,0,lean_left,21,Male,65kg
887,1155,0,3034,0,lean_left,21,Male,65kg
888,1130,0,2879,0,lean_left,21,Male,65kg
889,1148,0,2896,0,lean_left,21,Male,65kg
890,1151,0,2928,0,lean_left,21,Male,65kg
891,1205,0,2914,0,lean_left,21,Male,65kg
892,1161,0,2911,0,lean_left,21,Male,65kg
893,1162,0,2929,0,lean_left,21,Male,65kg
894,1170,0,2941,0,lean_left,21,Male,65kg
895,1161,0,2946,0,lean_left,21,Male,65kg
896,1152,0,2927,0,lean_left,21,Male,65kg
897,1153,0,2928,0,lean_left,21,Male,65kg
898,1141,0,2901,0,lean_left,21,Male,65kg
899,1101,0,2907,0,lean_left,21,Male,65kg
900,1132,0,2913,0,lean_left,21,Male,65kg
901,1137,0,2922,0,lean_left,21,Male,65kg
902,1138,0,2915,0,lean_left,21,Male,65kg
903,1142,0,2908,0,lean_left,21,Male,65kg
904,1130,0,2900,0,lean_left,21,Male,65kg
905,1130,0,2899,0,lean_left,21,Male,65kg
906,1116,0,2919,0,lean_left,21,Male,65kg
907,1109,0,2903,0,lean_left,21,Male,65kg
908,1107,0,2880,0,lean_left,21,Male,65kg
909,1091,0,2885,0,lean_left,21,Male,65kg
910,1088,0,2883,0,lean_left,21,Male,65kg
911,1072,0,2884,0,lean_left,21,Male,65kg
912,1064,0,2898,0,lean_left,21,Male,65kg
913,1115,0,2893,0,lean_left,21,Male,65kg
914,1130,0,2889,0,lean_left,21,Male,65kg
915,1083,0,2884,0,lean_left,21,Male,65kg
916,1075,0,2887,0,lean_left,21,Male,65kg
917,1085,0,2886,0,lean_left,21,Male,65kg
918,1101,0,2884,0,lean_left,21,Male,65kg
919,1073,0,2878,0,lean_left,21,Male,65kg
920,1080,0,2861,0,lean_left,21,Male,65kg
921,1099,0,2872,0,lean_left,21,Male,65kg
922,1104,0,2845,0,lean_left,21,Male,65kg
923,1104,0,2885,0,lean_left,21,Male,65kg
924,1069,0,2893,0,lean_left,21,Male,65kg
925,1088,0,2893,0,lean_left,21,Male,65kg
926,1085,0,2882,0,lean_left,21,Male,65kg
927,1073,0,2880,0,lean_left,21,Male,65kg
928,1064,0,2863,0,lean_left,21,Male,65kg
929,1069,0,2849,0,lean_left,21,Male,65kg
930,1106,0,2864,0,lean_left,21,Male,65kg
931,1115,0,2850,0,lean_left,21,Male,65kg
932,1134,0,2849,0,lean_left,21,Male,65kg
933,1117,0,2854,0,lean_left,21,Male,65kg
934,1140,0,2846,0,lean_left,21,Male,65kg
935,1147,0,2805,123,lean_left,21,Male,65kg
936,1133,0,2862,11,lean_left,21,Male,65kg
937,1127,0,2832,0,lean_left,21,Male,65kg
938,1127,0,2851,0,lean_left,21,Male,65kg
939,1120,0,2832,0,lean_left,21,Male,65kg
940,1136,0,2863,0,lean_left,21,Male,65kg
941,1138,0,2858,0,lean_left,21,Male,65kg
942,1150,0,2874,0,lean_left,21,Male,65kg
943,1307,0,3010,0,lean_left,21,Male,65kg
944,1273,0,3034,0,lean_left,21,Male,65kg
945,1278,0,3027,0,lean_left,21,Male,65kg
946,1280,0,3031,0,lean_left,21,Male,65kg
947,1283,0,3056,0,lean_left,21,Male,65kg
948,1169,0,2993,0,lean_left,21,Male,65kg
949,1174,0,2969,0,lean_left,21,Male,65kg
950,1178,0,2970,0,lean_left,21,Male,65kg
951,1199,0,2960,0,lean_left,21,Male,65kg
952,1171,0,2962,0,lean_left,21,Male,65kg
953,1191,0,2966,0,lean_left,21,Male,65kg
954,1172,0,2947,0,lean_left,21,Male,65kg
955,1153,0,2945,0,lean_left,21,Male,65kg
956,1146,0,2951,0,lean_left,21,Male,65kg
957,1307,0,2928,0,lean_left,21,Male,65kg
958,1314,0,3022,0,lean_left,21,Male,65kg
959,1243,0,2995,0,lean_left,21,Male,65kg
960,1217,0,3066,0,lean_left,21,Male,65kg
961,1206,0,3123,0,lean_left,21,Male,65kg
962,1202,0,3039,0,lean_left,21,Male,65kg
963,1215,0,3093,0,lean_left,21,Male,65kg
964,1213,0,3098,0,lean_left,21,Male,65kg
965,1228,0,3071,0,lean_left,21,Male,65kg
966,1203,0,3139,0,lean_left,21,Male,65kg
967,1149,0,3056,0,lean_left,21,Male,65kg
968,1138,0,3013,0,lean_left,21,Male,65kg
969,1123,0,3008,0,lean_left,21,Male,65kg
970,1136,0,3008,0,lean_left,21,Male,65kg
971,1127,0,3008,0,lean_left,21,Male,65kg
972,1104,0,3018,0,lean_left,21,Male,65kg
973,1102,0,3008,0,lean_left,21,Male,65kg
974,1107,0,3015,0,lean_left,21,Male,65kg
975,1111,0,3011,0,lean_left,21,Male,65kg
976,1114,0,3022,0,lean_left,21,Male,65kg
977,1101,0,3008,0,lean_left,21,Male,65kg
978,1105,0,3006,0,lean_left,21,Male,65kg
979,1111,0,2999,0,lean_left,21,Male,65kg
980,1115,0,3019,0,lean_left,21,Male,65kg
981,1119,0,3005,0,lean_left,21,Male,65kg
982,1115,0,2962,0,lean_left,21,Male,65kg
983,1150,0,2992,0,lean_left,21,Male,65kg
984,1101,0,3020,0,lean_left,21,Male,65kg
985,1103,0,3010,0,lean_left,21,Male,65kg
986,1104,0,3019,0,lean_left,21,Male,65kg
987,1104,0,2995,0,lean_left,21,Male,65kg
988,1109,0,3009,0,lean_left,21,Male,65kg
989,1099,0,2979,0,lean_left,21,Male,65kg
990,1054,0,2979,0,lean_left,21,Male,65kg
991,1044,0,2955,0,lean_left,21,Male,65kg
992,1050,0,3039,0,lean_left,21,Male,65kg
993,1059,0,3063,0,lean_left,21,Male,65kg
994,1037,0,3024,0,lean_left,21,Male,65kg
995,1044,0,3018,0,lean_left,21,Male,65kg
996,1045,0,3010,0,lean_left,21,Male,65kg
997,1053,0,3012,0,lean_left,21,Male,65kg
998,1046,0,3007,0,lean_left,21,Male,65kg
999,1041,0,3001,0,lean_left,21,Male,65kg
1000,1049,0,3056,0,lean_left,21,Male,65kg
1001,982,1562,1699,1614,lean_right,21,Male,65kg
1002,0,1712,0,2721,lean_right,21,Male,65kg
1003,0,1805,0,2803,lean_right,21,Male,65kg
1004,0,1729,0,2711,lean_right,21,Male,65kg
1005,0,1586,0,2521,lean_right,21,Male,65kg
1006,0,1584,0,2548,lean_right,21,Male,65kg
1007,0,1831,0,2480,lean_right,21,Male,65kg
1008,0,1731,0,2451,lean_right,21,Male,65kg
1009,0,1779,0,2448,lean_right,21,Male,65kg
1010,0,1792,0,2450,lean_right,21,Male,65kg
1011,0,1808,0,2466,lean_right,21,Male,65kg
1012,0,1819,0,2463,lean_right,21,Male,65kg
1013,70,1758,0,2411,lean_right,21,Male,65kg
1014,176,1751,0,2352,lean_right,21,Male,65kg
1015,0,1773,0,2414,lean_right,21,Male,65kg
1016,0,1789,0,2343,lean_right,21,Male,65kg
1017,0,1969,0,2367,lean_right,21,Male,65kg
1018,0,2397,0,2368,lean_right,21,Male,65kg
1019,0,2256,0,2358,lean_right,21,Male,65kg
1020,0,2233,0,2505,lean_right,21,Male,65kg
1021,0,2411,0,2483,lean_right,21,Male,65kg
1022,148,1639,0,2256,lean_right,21,Male,65kg
1023,362,1472,0,2101,lean_right,21,Male,65kg
1024,176,1552,0,2187,lean_right,21,Male,65kg
1025,159,1571,0,2253,lean_right,21,Male,65kg
1026,0,1845,0,2203,lean_right,21,Male,65kg
1027,0,1609,0,2231,lean_right,21,Male,65kg
1028,55,1619,0,2243,lean_right,21,Male,65kg
1029,172,1609,0,2224,lean_right,21,Male,65kg
1030,497,1606,0,2213,lean_right,21,Male,65kg
1031,366,1649,0,2256,lean_right,21,Male,65kg
1032,0,1705,0,2267,lean_right,21,Male,65kg
